124.4625	9.42053119255544
124.45	9.42158768873495
124.4125	9.42258242871241
124.4125	9.42357754756538
124.45	9.42531991746561
124.5125	9.42662745675668
124.575	9.42936918127779
124.7	9.43211377513522
124.7375	9.43311252099438
124.7875	9.43517363363571
124.825	9.4361735426246
124.95	9.43823705499369
125.1125	9.44061522387536
125.2875	9.4416798359896
125.45	9.44337157321039
125.425	9.4440611101355
125.4125	9.447134869502
125.45	9.44782538795611
125.6125	9.45052641502044
125.7125	9.45159502208458
125.8125	9.45329310607134
125.8625	9.45467753292548
126.0375	9.45637758791185
126.225	9.45776362128783
126.2375	9.46053785315778
126.3375	9.46154738074849
126.475	9.46293610493061
126.525	9.46533651203262
126.5625	9.46641107645131
126.5375	9.46811862488709
126.725	9.47052368668503
126.8125	9.47223385818366
126.925	9.4736281373358
126.8625	9.47502314054339
126.9375	9.47711700342553
127.0125	9.47781531997855
127.0625	9.4802290804128
127.0875	9.48124604769806
127.15	9.48194543521285
127.225	9.48436289655066
127.2125	9.48576346894964
127.2125	9.48646402735356
127.35	9.48926807629282
127.45	9.49137301984068
127.45	9.49271338073412
127.425	9.49450155901627
127.6	9.49590738264403
127.5875	9.4969302567409
127.5875	9.4986572295286
127.55	9.50044932229421
127.675	9.50179416590377
127.775	9.50320376151454
127.725	9.50390883253043
127.6625	9.50634593428059
127.6	9.50705181701977
127.575	9.50917055913358
127.625	9.51090529626419
127.6875	9.51161235613348
127.675	9.51334864040759
127.6125	9.51515039313773
127.675	9.51688891811787
127.6125	9.51830630775741
127.5875	9.52004683041984
127.7	9.52114328005317
127.7	9.52359574671876
127.65	9.52501659361234
127.6375	9.52605039654667
127.4875	9.52708458672514
127.5	9.53025420396958
127.5375	9.53025420396958
127.425	9.5338162678333
127.3625	9.53452923050065
127.4125	9.5362800072302
127.45	9.53738291507667
127.3375	9.53874593567213
127.1625	9.5412790343827
127.175	9.54303407018456
127.1	9.54479021270638
127.0375	9.54550599556328
126.9625	9.54765444699005
126.95	9.54869671605534
126.825	9.54980455328832
126.675	9.55156496259311
126.5875	9.5530001899144
126.575	9.55404445408072
126.55	9.5569181894282
126.4625	9.55868307725243
126.3375	9.56084167037135
126.2	9.56156157015463
126.1	9.56332937882845
125.9875	9.5650982990055
125.825	9.56654046347314
125.8125	9.56942700800568
125.6875	9.57087138852414
125.65	9.57192231132169
125.525	9.57336796867493
125.3375	9.57369663029309
125.1375	9.5762615021997
125.1	9.57836774925133
125.0625	9.57981670262838
124.875	9.58159597574512
124.85	9.58199152128886
124.8125	9.58449792297448
124.65	9.58522387301291
124.45	9.58812952695038
124.3875	9.58958346659096
124.15	9.59097201032006
123.9375	9.59355252895996
123.8125	9.59428078949243
123.725	9.59606912547022
123.5375	9.59752711565754
123.325	9.5993174832302
123.275	9.60110897085421
123.2125	9.6022375193574
123.0375	9.60296799337369
122.8625	9.60509406667944
122.75	9.60622418378571
122.45	9.60875193599112
122.325	9.60981691771029
122.2	9.61168158432905
121.9875	9.61308087684206
121.75	9.61528113812916
121.5875	9.61748307828368
121.375	9.61895197148025
121.2125	9.62042161142458
121.0125	9.62182514637298
120.85	9.62403207690808
120.675	9.62624068944783
120.525	9.62697726754358
120.25	9.62878602486829
120.025	9.62985841289409
119.775	9.6317360446145
119.6	9.63428619922595
119.4125	9.63536061716922
119.2125	9.63724180236502
118.9375	9.63865348814517
118.6625	9.64053679875464
118.4125	9.64087323208088
118.175	9.64343139199499
117.9875	9.64457655695296
117.7625	9.646396269891
117.625	9.64747515213552
117.3	9.64895926409799
116.9125	9.65159203703602
116.7125	9.65415957596465
116.5625	9.65564707176786
116.225	9.65672935960489
115.9875	9.65930138918984
115.8125	9.66113024940426
115.5875	9.66153681689549
115.1625	9.66452002480406
114.8625	9.66560557539738
114.55	9.66709885885866
114.35	9.66934019875029
113.9875	9.6711752855065
113.875	9.67341971393694
113.6625	9.67410017932539
113.3	9.67559775273686
112.8625	9.67859516731846
112.575	9.67893597400042
112.2875	9.68159560719444
